SKU,Nombre,Marca,Precio,Rating,Tags,Descripcion,link,fecha
MPM00019049650,NEED FOR SPEED PAYBACK PS4,ELECTRONIC ARTS,$30.900,Sin,"Sony, Playstation 4, Videojuegos","Need for Speed , una de las franquicias de videojuegos más vendidas del mundo, regresa con sed de venganza en el nuevo exitazo cargado de acción, Need for Speed Payback.Ambientado en el mundo del hampa del valle Fortune, tu banda y tú se juntan de nuevo, tras una dura traición interna que separó al grupo, para cobrar venganza y acabar con La Casa, un malvada sociedad secreta que está al mando de los casinos de la ciudad, sus criminales y la policía. En este paraíso del juego corrupto, siempre hay grandes apuestas y La Casa no para de ganar. Juega en un mundo de eventos muy diversos y desafiantes como Tyler, el Piloto Mac, el Number One y Jess, la Reina del Asfalto. Cada conductor tendrá que competir en carreras, hacer misiones y superar desafíos para ganarse el respeto del mundo clandestino del valle Fortune y competir en la carrera definitiva para acabar con La Casa de una vez por todas.",https://simple.ripley.cl/need-for-speed-payback-ps4-mpm00019049650,19/07/2021
MPM00005934548,STAR WARS JEDI FALLEN ORDER PS4,EA,$49.990,Sin,"Sony, Playstation 4, Videojuegos",STAR WARS JEDI FALLEN ORDER DE EA PARA PS4,https://simple.ripley.cl/star-wars-jedi-fallen-order-ps4-mpm00005934548,19/07/2021
MPM00011100962,LEGO JURASSIC WORLD PS4,PLAYSTATION,$27.900,Sin,"Sony, Playstation 4, Videojuegos","Siguiendo de las historias épicas de Parque Jurásico, El Mundo Perdido: Parque Jurásico y Parque Jurásico III , así como la esperado Jurassic World, LEGO Jurassic World es el primer videojuego en el que los jugadores podrán revivir y experimentar las cuatro películas jurásicas. Reimaginado en forma de LEGO y contado con el sentido del humor característico de los juegos de TT Games, esta emocionante aventura recreará escenas inolvidables y secuencias de acción de las películas, permitiendo a los seguidores jugar a través de momentos clave y tener la oportunidad de explorar las tierras de Isla Nublar e Isla Sorna.Revive momentos clave de las cuatro películas de Jurassic: Una aventura de 65 millones años de trabajo -ahora en forma de LEGO. Siembra el caos con dinosaurios LEGO: Elije entre 20 dinosaurios, incluyendo el amable Triceratops, el letal Raptor, el salvaje Compy e incluso el poderoso T. rex. Personaliza tu propia colección de dinosaurios: Colecciona ámbar LEGO y experimenta con ADN para crear originales dinosaurios, como el Dilophosaurus Rex.Rellenar y explora la Isla Nubla y la Isla Sorna: Pon tus creaciones únicas de dinosaurios en los prados y completa las misiones especiales Free Play. Juega con tu familia y amigos con fácil acceso y salida de jugadores (drop in, drop-out) en cualquier momento del juego.",https://simple.ripley.cl/lego-jurassic-world-ps4-mpm00011100962,19/07/2021
MPM00016088506,ACE COMBAT 7 SKIES UNKNOWN PS4,SONY,$44.900,Sin,"Sony, Playstation 4, Videojuegos",ACE COMBAT 7 PARA PS4 JUEGO FISICO NUEVO SELLADO,https://simple.ripley.cl/ace-combat-7-skies-unknown-ps4-mpm00016088506,19/07/2021
MPM00017244914,FIFA 21 SOCCER - PS4 - NEEKS,PLAYSTATION,$49.990,Sin,"Sony, Playstation 4, Videojuegos","La nueva entrada del deporte más popular del planeta, EA SPORTS FIFA 21 promete llevar el juego rey a los niveles más altos posibles! No te pierdas esta nueva entrada y mira por que FIFA 21 es el mejor juego de FUTBOL disponible para las consolas de PS4, XB1, Nintendo Switch y las consolas de nueva generacion PS5 Y Xbox Series XGana como uno en EA SPORTS FIFA 21, con tecnología de Frostbite. Ya sea en la calle o en el estadio, FIFA 21 tiene más formas de jugar que nunca, incluida la UEFA Champions League y CONMEBOL Libertadores.FIFA 21 te recompensa por tu creatividad y control en toda la cancha. Crea más oportunidades de gol con los sistemas de ataque dinámicos totalmente nuevos que te ofrece la jugabilidad más inteligente de FIFA hasta la fecha.",https://simple.ripley.cl/fifa-21-soccer-ps4-neeks-mpm00017244914,19/07/2021
MPM00014645708,THE LAST OF US 2 (LATAM) – PS4,SONY,$49.990,Sin,"Sony, Playstation 4, Videojuegos","Cinco años después de su peligroso viajes a través de unos Estados Unidos devastados, Ellie y Joel se han asentado en Jackson, Wyoming. Vivir en una próspera comunidad de supervivientes les ha otorgado paz y estabilidad a pesar de la amenaza constante que suponen los peligrosos enemigos.A raíz de unos violentos acontecimientos que truncan esa paz, Ellie se embarca en un viaje sin descanso para hacer justicia y conseguir pasar página. A medida que va dando caza, uno a uno, a los responsables, tendrá que enfrentarse a las devastadoras consecuencias físicas y emocionales de sus actos.",https://simple.ripley.cl/the-last-of-us-2-latam-ps4-mpm00014645708,19/07/2021
MPM00015718402,RESIDENT EVIL ORIGINS COLLECTION PS4,CAPCOM,$29.990,Sin,"Sony, Playstation 4, Videojuegos",RESIDENT EVIL ORIGINS COLLECTION DE CAPCOM PARA PS4 - INCLUYE 2 JUEGOS,https://simple.ripley.cl/resident-evil-origins-collection-ps4-mpm00015718402,19/07/2021
MPM00018137728,LEGO DC SUPER VILAINS PS4,PLAYSTATION,$23.900,Sin,"Sony, Playstation 4, Videojuegos","Lego DC Super Villains PS4Es bueno ser malo ... Embárcate en una nueva aventura DC / LEGO al convertirte en el mejor villano que el universo ha visto en LEGO DC Super-Villains. Los jugadores tendrán la capacidad de crear y jugar como un súper villano completamente nuevo durante todo el juego, desencadenando travesuras maliciosas y causando estragos en una historia divertida y llena de acción escrita en colaboración con DC. Ambientada en una amplia experiencia mundial abierta dentro del universo DC, la Liga de la Justicia ha desaparecido, dejando la protección de la Tierra a sus contrapartes de un universo paralelo, que se han autoproclamado como el Sindicato de la Justicia . Depende de usted y de un grupo loco de inadaptados",https://simple.ripley.cl/lego-dc-super-vilains-ps4-mpm00018137728,19/07/2021
MPM00015718442,SHADOW OF THE TOMB RAIDER PS4,SQUARE ENIX,$44.990,Sin,"Sony, Playstation 4, Videojuegos",SHADOW OF THE TOMB RAIDER DE SQUARE ENIX PARA PS4,https://simple.ripley.cl/shadow-of-the-tomb-raider-ps4-mpm00015718442,19/07/2021
MPM00015763654,CALL OF DUTY COLD WAR PS4,ACTIVISION,$64.990,Sin,"Sony, Playstation 4, Videojuegos",CALL OF DUTY CALL WAR DE ACTIVISION PARA PS4,https://simple.ripley.cl/call-of-duty-cold-war-ps4-mpm00015763654,19/07/2021
MPM00013904188,FIFA 21,EA,$64.990,Sin,"Sony, Playstation 4, Videojuegos",FIFA 21 DE EA PARA PLAYSTATION 4,https://simple.ripley.cl/fifa-21-mpm00013904188,19/07/2021
MPM00024824340,ONE PUNCH MAN A HERO NOBODY KNOWS PS4,PLAYSTATION,$29.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO ONE PUNCH MAN A HERO NOBODY KNOWS PLAYSTATION 4 VERSION FISICA HOBBIE GAMES,https://simple.ripley.cl/one-punch-man-a-hero-nobody-knows-ps4-mpm00024824340,19/07/2021
MPM00025143418,BLOODSTAINED PS4,PLAYSTATION,$28.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO BLOODSTAINED PLAYSTATION 4 VERSION FISICA HOBBIE GAMES,https://simple.ripley.cl/bloodstained-ps4-mpm00025143418,19/07/2021
MPM00025143446,BOB ESPONJA BATTLE FOR BIKINI BOTTOM PS4,PLAYSTATION,$32.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO BOB ESPONJA BATTLE FOR BIKINI BOTTON PLAYSTATION 4 VERSION FISICA HOBBIE GAMES,https://simple.ripley.cl/bob-esponja-battle-for-bikini-bottom-ps4-mpm00025143446,19/07/2021
MPM00025143474,BORDERLANDS 3 PS4,PLAYSTATION,$27.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO BORDERLANDS 3 PLAYSTATION 4 VERSION FISICA HOBBIE GAMES,https://simple.ripley.cl/borderlands-3-ps4-mpm00025143474,19/07/2021
MPM00027451814,SHIN MEGAMI TENSEI III PS4,ATLUS,$59.990,Sin,"Sony, Playstation 4, Videojuegos","Juego fisico, nuevo sellado. Shin Megami Tensei III: Nocturne HD Remaster es un RPG a cargo de Atlus y Sega para PlayStation 4 en forma de videojuego remasterizado. El mundo está sumido en el caos, y su futuro dependerá de las decisiones que tomes en un Tokio en ruinas convertido en el escenario de una revolución demoniaca.",https://simple.ripley.cl/shin-megami-tensei-iii-ps4-mpm00027451814,19/07/2021
MPM00027451782,RESIDENT EVIL 7 BIOHAZARD GOLD EDITION PS4,CAPCOM,$44.990,Sin,"Sony, Playstation 4, Videojuegos","Juego fisico, nuevo sellado. La Gold Edition contiene el juego completo, el DLC Grabaciones inéditas vol. 1 y 2, y el episodio de epílogo El fin de Zoe . También incluye el DLC gratuito No soy un héroe .",https://simple.ripley.cl/resident-evil-7-biohazard-gold-edition-ps4-mpm00027451782,19/07/2021
MPM00027717604,RAINBOW SIX SIEGE TRILINGUAL PS4,UBISOFT,$11.990,Sin,"Sony, Playstation 4, Videojuegos","Informacion del juegoInspirado en la realidad de los operativos que luchan contra el terrorismo por todo el mundo, Rainbow Six Siege invita a los jugadores a dominar el arte de la destrucci n. Los intensos combates cuerpo a cuerpo, la alta letalidad, las t ¡cticas, el juego en equipo y las explosiones ocupan el centro de la experiencia. El modo multijugador establece una barra diferente para los tiroteos intensos y la estrategia experta, el rico legado de los seis juegos anteriores.",https://simple.ripley.cl/rainbow-six-siege-trilingual-ps4-mpm00027717604,19/07/2021
MPM00027835846,NEED FOR SPEED - PS4,EA,$22.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO NEED FOR SPEED PLAYSTATION 4 JUEGO FISICO HOBBIE GAMES,https://simple.ripley.cl/need-for-speed-ps4-mpm00027835846,19/07/2021
MPM00027835898,NEED FOR SPEED HOT PERSUIT REMASTERED - PS4,EA,$39.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO NEED FOR SPEED HOT PERSUIT REMASTERED PLAYSTATION 4 JUEGO FISICO HOBBIE GAMES,https://simple.ripley.cl/need-for-speed-hot-persuit-remastered-ps4-mpm00027835898,19/07/2021
MPM00027835992,NIOH - PS4,PLAYSTATION,$24.990,Sin,"Sony, Playstation 4, Videojuegos",JUEGO NIOH PLAYSTATION 4 JUEGO FISICO HOBBIE GAMES,https://simple.ripley.cl/nioh-ps4-mpm00027835992,19/07/2021
MPM00021144978,TAXI CHAOS - PS4 - SNIPER,SONY,$54.990,Sin,"Sony, Playstation 4, Videojuegos","¡AVANCE POR LA CIUDAD PARA ENTREGAR A SUS CLIENTES LOCOS!¡Ponte al volante y prepárate para una nueva experiencia de taxi! Conduce por la ciudad como el experimentado taxista Vinny o la autoproclamada influencer Cleo, ¡y recoge al cliente más loco!Atraviesa el centro de la ciudad en un potente muscle car, pasa por los parques en un exótico superdeportivo o recorre la zona comercial en un taxi sintonizador japonés. Elija lo que elija, su desafío es entregar a sus pasajeros a tiempo. Al menos, si quieres ganar dinero.¡Navega por calles abarrotadas, esquiva a los peatones por las aceras o incluso desafía las leyes de la gravedad saltando sobre los tejados! ¡Nada es demasiado extremo cuando se trata de entregar a sus pasajeros a tiempo! Descubra los mejores atajos y conozca New Yellow City (NYC), así como a sus pasajeros, como la palma de su mano.¿Estás listo para este viaje loco y caótico?¡Una versión completamente nueva y moderna de los juegos de taxis clásicos de la vieja escuela!Explora y domina las calles de la inmensa y vibrante Nueva Ciudad Amarilla.¡Descubra las mejores rutas para acelerar y maximizar sus tarifas!¡Vamos fuerte! ¡Volverse loco! Cuanto más riesgo corra y más loco conduzca, mayores serán sus recompensas.Rompe las reglas en siete atracciones extremas: ¡desde el icónico taxi amarillo hasta un muscle car en toda regla! Gana lo suficiente para completar tu colección.¡Conozca a sus extraños pasajeros a través de divertidas y expresivas conversaciones! ¡Elige un hipster, un plomero, una estrella de rock, un extraterrestre y muchos más!¡Rompe buzones de correo, farolas, bocas de incendio o cualquier otra cosa que se cruce en tu camino! La ciudad es tu patio de recreo.¡Pon a prueba tus habilidades de conducción en tres modos de juego distintos! Disfruta del modo Arcade clásico, navega en Freeroam o enfréntate a un desafío real en el modo Pro.",https://simple.ripley.cl/taxi-chaos-ps4-sniper-mpm00021144978,19/07/2021
MPM00021144988,YAKUZA: LIKE A DRAGON - PS4 - SNIPER,SONY,$59.990,Sin,"Sony, Playstation 4, Videojuegos","ÁLZATE COMO UN DRAGÓNIchiban Kasuga, un yakuza de una familia de bajo rango de Tokio, se enfrenta a una pena de cárcel de 18 años por asumir la culpa de un delito que no cometió. Sin perder la esperanza, cumple su condena. Cuando sale de la cárcel, descubre que nadie lo está esperando y que el hombre al que más respetaba ha destruido su clan.Confuso y solo, se embarca en una misión para descubrir la verdad tras la traición de su familia y recuperar su vida, convirtiéndose en el héroe inesperado de los marginados de la ciudad.EVOLUCIONA DE PERDEDOR A DRAGÓN EN UN DINÁMICO COMBATE RPGDisfruta de un dinámico combate RPG como ningún otro. Prueba 19 trabajos únicos, desde guardaespaldas hasta músico, y usa el campo de batalla como arma. ¡Agarra bates, paraguas, bicicletas, señales de tráfico y todo lo que esté a tu disposición para reventar cráneos!ENTRA EN LA ESCENA DEL MUNDO CRIMINALCuando no estés ocupado partiendo cabezas, relájate jugando clásicos de SEGA en los recreativos, compite en una carrera de karts por Yokohama donde todo vale, completa 50 historias secundarias únicas o tan solo disfruta del paisaje de una ciudad japonesa actual. Siempre te espera algo nuevo que hacer.Conviértete en Ichiban Kasuga, un yakuza traicionado por el hombre en el que más confiabaRevienta cráneos en un combate dinámico de RPGRecluta en tu grupo hasta a 7 personajes que viven al margen de la sociedadPasa tiempo con los miembros de tu grupo para mejorar sus habilidades y desbloquear potentes combosEncuentra, forja y mejora equipamiento para enfrentarte a los rivales más fuertes19 trabajos únicos (+2 trabajos de DLC)+100 habilidades de combateMás de 15 minijuegos para partirse50 historias secundarias opcionales que le dan vida a la ciudad japonesa de Yokohama",https://simple.ripley.cl/yakuza-like-a-dragon-ps4-sniper-mpm00021144988,19/07/2021
